,meanfitness,meanprobs0seqscom,meanprobs1seqscom,meanprobs0,meanprobs1,alphalist
6053,0.9587757515402207,0.23711792576534954,0.30089347873359973,0.2388060763405055,0.3065135171075056,0.0583
6054,0.9597344707662249,0.2371490944233113,0.3010498068575436,0.24009714268049936,0.3058429249979166,0.0554
6055,0.961235772368751,0.23770225763634875,0.3009041420356547,0.2401973708662161,0.30483990265858973,0.0545
6056,0.96290931842378,0.23871814441334552,0.29992663638110156,0.24173906852456167,0.3037277955892414,0.056600000000000004
6057,0.9633602383612359,0.2396597690041555,0.29965547139748083,0.24339402673033203,0.3031323310526617,0.0576
6058,0.9643605021341685,0.23962421523505126,0.30001931247308117,0.2433134514221856,0.3038315179788827,0.059000000000000004
6059,0.9643548085042619,0.24034463410055099,0.2999004306463999,0.24496122580384047,0.30342266485067027,0.059000000000000004
6060,0.965668327315943,0.24051090114622917,0.299983004805041,0.24580547504980513,0.3031126841699631,0.057300000000000004
6061,0.9658551908477557,0.24077280078254285,0.2991894560301985,0.24740953669370008,0.3025527728627827,0.0596
6062,0.965679447306146,0.2407100821064734,0.2996400969153185,0.24691728961991646,0.30319013480750123,0.059699999999999996
6063,0.9669257595786592,0.24108824047588776,0.298833383762076,0.24734175103239514,0.3022174036843511,0.0585
6064,0.9677275158371793,0.24128387787255004,0.29873179734120225,0.24781899369572036,0.30231333733836546,0.0594
6065,0.9657036451079776,0.24195964281534454,0.2969585910067946,0.249005291509991,0.30063077429427426,0.0613
6066,0.9678218800510464,0.24246304088507634,0.2969007089928008,0.25046762480059165,0.30023586912109457,0.058600000000000006
6067,0.9687745417757558,0.24216310784823203,0.29665804831384796,0.24981319488987697,0.3001096341054276,0.0591
6068,0.9692262738014076,0.24241248391671957,0.2960156003610702,0.2508072369783257,0.2994665951097677,0.0594
6069,0.9689934449225724,0.24178628774909658,0.295669853220268,0.2511606802922125,0.29903997728176157,0.0582
6070,0.9677179909993202,0.24260883873759057,0.2941127048993486,0.2518324767334864,0.29775130360002844,0.05890000000000001
6071,0.967405741810159,0.24241008376197204,0.29419325336752283,0.2523311404992475,0.2978334631767911,0.0592
6072,0.9683583202244832,0.24320871979029424,0.293874607471379,0.25403138703755523,0.2971108809571903,0.0594
6073,0.9702887775310081,0.2435093090136559,0.2933512767063292,0.2542558889644241,0.2963457310961911,0.0596
6074,0.9176166666666665,0.24466651823129856,0.2924717698195525,0.25568899165371767,0.29606667777575363,0.061200000000000004
6075,0.936529547381548,0.24354865746998802,0.2955288075393625,0.25137562468186553,0.29913464699360387,0.06
6076,0.9492035964689784,0.24271112172178788,0.2978590443354247,0.24814031479191015,0.30180887340110063,0.0571
6077,0.9595469485502219,0.2425336901623819,0.29812153156453675,0.24614934121028953,0.30268742237247565,0.0545
6078,0.9638991586628866,0.2419453586940389,0.29906675937472355,0.2440683749888277,0.3045890279298732,0.054000000000000006
6079,0.9679146971110864,0.24060069287449679,0.30092293173329027,0.24213115566170512,0.3076643563196597,0.051500000000000004
6080,0.9697128326991061,0.239966904055227,0.30147080380918195,0.24065823720077503,0.30912607103962303,0.05140000000000001
6081,0.9709753162091475,0.23880202779822,0.3023662795675038,0.23920640345192562,0.3108939247806213,0.05310000000000001
6082,0.9708035604711108,0.23830315508504638,0.30305158912891766,0.2380797530562098,0.3119196536557053,0.054299999999999994
6083,0.9715019050394684,0.23811155470685655,0.3034908603830524,0.23783875359733522,0.31290808408926446,0.052300000000000006
6084,0.9746988037318759,0.23805873835771582,0.3033374162212824,0.23812338182875922,0.3128256838040141,0.0518
6085,0.9734742267218691,0.23776412314865333,0.3036410636638396,0.23781880903333566,0.3140484571471008,0.0533
6086,0.9737442723881722,0.23829915279139793,0.3039015023249085,0.23804859320945776,0.31499447237812417,0.0536
